UTCDate,UTCTime,wdmin(D),wdavg(D),wdmax(D),wsmin(ms-1),wsavg(ms-1),wsmax(ms-1),Tout,RH,Pout,rainaccum(mm),raindur(s),rainintensity(mmh-1),hailaccum(hitscm-2), haildur(s),hailintensity(hitscm-2h-1),rainpkintensity(mmh-1),hailpkintensiy(hitscm-2)
2017/10/20,12:35:43.712201,313,321,335,1.1,1.3,1.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:35:48.711201,309,324,353,0.9,1.0,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:35:53.711201,334,342,352,0.9,1.6,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:35:58.711201,322,335,355,1.4,1.6,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:36:03.711201,317,329,344,1.3,1.5,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:36:08.711201,338,345,351,1.6,1.7,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:36:13.711201,310,322,338,1.3,1.4,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:36:18.711201,304,317,341,0.8,1.1,1.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:36:23.711201,316,326,341,1.1,1.2,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:36:28.711201,318,328,334,1.0,1.1,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:36:32.750201,0,0,0,0,0,0,11.4,51.8,1004.0,0,0,0,0,0,0,0,0
2017/10/20,12:36:33.711201,314,322,324,1.2,1.3,1.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:36:38.711201,317,325,335,1.1,1.3,1.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:36:43.711201,321,329,339,1.0,1.2,1.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:36:48.711201,308,324,334,0.8,1.1,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:36:53.711201,314,328,337,1.2,1.3,1.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:36:58.711201,312,327,342,1.2,1.3,1.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:37:03.711201,323,334,339,1.3,1.3,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:37:08.711201,315,326,343,1.0,1.1,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:37:13.711201,323,333,342,1.1,1.3,1.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:37:18.711201,317,322,331,1.1,1.3,1.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:37:23.710201,315,320,332,1.1,1.3,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:37:28.711201,317,324,330,0.9,1.0,1.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:37:32.750201,0,0,0,0,0,0,11.4,51.8,1004.0,0,0,0,0,0,0,0,0
2017/10/20,12:37:33.711201,317,332,341,0.9,1.1,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:37:38.711201,332,339,344,1.3,1.4,1.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:37:43.710201,319,332,338,1.2,1.4,1.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:37:48.711201,315,323,327,1.1,1.2,1.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:37:53.711201,310,326,339,0.9,1.1,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:37:58.711201,301,315,330,0.9,1.0,1.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:38:03.710201,320,326,335,1.0,1.1,1.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:38:08.710201,320,328,335,0.9,1.1,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:38:13.711201,295,316,328,1.0,1.1,1.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:38:18.710201,312,324,330,1.1,1.2,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:38:23.710201,303,321,334,1.0,1.1,1.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:38:28.710201,316,327,337,1.0,1.1,1.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:38:32.749201,0,0,0,0,0,0,11.4,51.9,1004.0,0,0,0,0,0,0,0,0
2017/10/20,12:38:33.710201,327,333,338,1.2,1.5,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:38:38.711201,313,327,339,1.1,1.4,1.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:38:43.710201,313,321,325,1.0,1.1,1.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:38:48.710201,309,321,334,1.0,1.2,1.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:38:53.710201,313,326,337,1.1,1.3,1.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:38:58.710201,321,332,338,1.0,1.2,1.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:39:03.710201,313,326,336,1.2,1.3,1.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:39:08.710201,316,327,338,1.3,1.4,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:39:13.710201,316,325,335,1.3,1.4,1.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:39:18.710201,306,322,333,1.3,1.5,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:39:23.710201,316,326,339,1.4,1.5,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:39:28.710201,322,326,332,1.4,1.4,1.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:39:32.749201,0,0,0,0,0,0,11.4,51.9,1004.0,0,0,0,0,0,0,0,0
2017/10/20,12:39:33.710201,306,321,334,1.1,1.4,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:39:38.710201,312,321,334,1.1,1.4,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:39:43.710201,322,334,343,1.3,1.4,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:39:48.710201,296,314,329,1.4,1.6,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:39:53.710201,315,327,331,1.1,1.4,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:39:58.710201,308,314,335,1.2,1.7,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:40:03.710201,304,323,340,1.2,1.6,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:40:08.710201,310,327,340,1.2,1.3,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:40:13.710201,330,336,344,1.4,1.5,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:40:18.710201,313,323,335,1.2,1.4,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:40:23.710201,323,329,336,1.3,1.5,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:40:28.710201,318,327,335,1.4,1.6,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:40:32.749201,0,0,0,0,0,0,11.4,51.9,1004.0,0,0,0,0,0,0,0,0
2017/10/20,12:40:33.710201,305,318,332,1.4,1.6,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:40:38.710201,306,313,328,1.2,1.5,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:40:43.710201,306,319,329,1.2,1.4,1.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:40:48.710201,307,322,332,1.3,1.6,2.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:40:53.710201,321,333,351,1.4,1.6,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:40:58.710201,318,329,340,1.5,1.7,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:41:03.710201,299,324,341,1.4,1.6,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:41:08.710201,299,322,335,1.4,1.7,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:41:13.710201,322,332,337,1.4,1.7,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:41:18.710201,314,325,336,1.3,1.5,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:41:23.710201,327,331,336,1.5,1.7,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:41:28.709201,309,320,331,1.4,1.6,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:41:32.749201,0,0,0,0,0,0,11.4,51.8,1004.1,0,0,0,0,0,0,0,0
2017/10/20,12:41:33.710201,309,318,330,1.2,1.4,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:41:38.710201,310,322,334,1.1,1.2,1.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:41:43.710201,324,337,348,1.3,1.5,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:41:48.710201,317,331,338,1.7,1.8,2.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:41:53.709201,319,332,342,1.5,1.6,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:41:58.710201,315,325,342,1.3,1.7,2.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:42:03.709201,306,323,337,1.3,1.6,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:42:08.709201,316,323,329,1.4,1.6,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:42:13.710201,303,322,341,1.5,1.6,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:42:18.709201,313,327,344,1.3,1.6,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:42:23.709201,312,320,344,1.4,1.6,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:42:28.709201,315,326,338,1.4,1.7,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:42:32.748201,0,0,0,0,0,0,11.4,52.1,1004.1,0,0,0,0,0,0,0,0
2017/10/20,12:42:33.709201,314,321,336,1.4,1.7,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:42:38.709201,318,332,340,1.5,1.6,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:42:43.709201,310,322,331,1.1,1.5,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:42:48.709201,327,335,341,1.6,1.9,2.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:42:53.709201,307,318,330,1.5,1.7,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:42:58.709201,312,319,324,1.5,1.6,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:43:03.709201,322,330,334,1.4,1.5,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:43:08.709201,309,325,333,1.2,1.3,1.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:43:13.709201,318,330,342,1.4,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:43:18.709201,323,329,343,1.0,1.3,1.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:43:23.709201,325,334,341,1.3,1.5,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:43:28.709201,323,336,345,1.5,1.6,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:43:32.748201,0,0,0,0,0,0,11.4,53.1,1004.1,0,0,0,0,0,0,0,0
2017/10/20,12:43:33.709201,320,332,345,1.7,1.8,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:43:38.709201,318,322,330,1.6,1.7,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:43:43.709201,314,320,326,1.3,1.7,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:43:48.709201,314,329,338,1.3,1.5,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:43:53.710201,309,322,338,1.5,1.6,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:43:58.709201,298,321,338,1.2,1.7,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:44:03.709201,300,320,330,1.0,1.4,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:44:08.709201,309,319,330,1.4,1.6,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:44:13.709201,320,327,338,1.6,1.7,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:44:18.709201,310,322,336,1.6,1.7,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:44:23.709201,308,320,330,1.1,1.3,1.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:44:28.709201,309,319,331,1.4,1.6,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:44:32.748201,0,0,0,0,0,0,11.4,52.5,1004.1,0,0,0,0,0,0,0,0
2017/10/20,12:44:33.709201,305,316,328,1.3,1.5,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:44:38.709201,314,324,336,1.4,1.6,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:44:43.709201,306,315,325,1.3,1.5,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:44:48.709201,309,326,339,1.6,1.8,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:44:53.709201,306,320,334,1.6,1.7,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:44:58.709201,307,313,331,1.4,1.6,2.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:45:03.709201,317,325,332,1.7,2.0,2.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:45:08.709201,321,330,336,1.7,1.9,2.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:45:13.708201,319,328,336,1.6,1.9,2.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:45:18.709201,313,324,337,1.5,1.7,2.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:45:23.709201,301,313,329,1.6,1.8,2.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:45:28.709201,330,336,340,1.7,1.8,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:45:32.748201,0,0,0,0,0,0,11.3,52.8,1004.1,0,0,0,0,0,0,0,0
2017/10/20,12:45:33.709201,321,328,334,1.6,2.0,2.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:45:38.709201,302,321,332,1.3,1.6,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:45:43.709201,312,322,334,1.7,1.8,2.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:45:48.709201,308,322,335,1.9,2.0,2.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:45:53.708201,310,324,333,2.1,2.2,2.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:45:58.709201,318,323,329,1.7,1.9,2.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:46:03.708201,310,319,329,1.5,1.7,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:46:08.709201,303,321,336,1.5,1.8,2.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:46:13.709201,308,313,333,1.7,1.8,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:46:18.709201,311,325,340,1.5,1.9,2.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:46:23.709201,312,319,327,1.5,1.9,2.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:46:28.708201,310,327,338,1.6,1.8,2.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:46:32.747201,0,0,0,0,0,0,11.3,52.8,1004.1,0,0,0,0,0,0,0,0
2017/10/20,12:46:33.708201,319,325,332,1.5,1.7,2.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:46:38.708201,313,319,330,1.6,1.8,2.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:46:43.708201,306,317,329,1.7,2.0,2.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:46:48.708201,310,316,326,1.6,1.9,2.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:46:53.709201,310,322,331,1.6,1.9,2.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:46:58.708201,307,315,326,1.8,2.0,2.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:47:03.708201,302,314,332,1.4,1.7,2.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:47:08.708201,291,303,313,1.5,1.7,2.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:47:13.708201,292,312,328,0.7,1.1,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:47:18.708201,282,302,321,0.8,0.9,1.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:47:23.708201,312,326,337,0.4,0.8,1.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:47:28.709201,211,284,329,0.2,0.4,0.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:47:32.747201,0,0,0,0,0,0,11.3,53.1,1004.1,0,0,0,0,0,0,0,0
2017/10/20,12:47:33.708201,325,339,344,0.5,1.1,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:47:38.708201,313,325,339,1.0,1.3,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:47:43.708201,326,335,340,0.9,1.6,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:47:48.708201,313,320,333,0.9,1.6,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:47:53.708201,312,319,322,1.5,1.8,2.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:47:58.708201,320,325,333,1.6,1.9,2.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:48:03.708201,308,315,332,1.7,1.9,2.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:48:08.708201,299,312,322,1.2,1.6,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:48:13.708201,303,318,333,1.2,1.6,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:48:18.709201,304,320,328,1.0,1.5,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:48:23.708201,325,333,340,1.5,1.7,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:48:28.708201,312,326,340,1.4,1.6,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:48:32.747201,0,0,0,0,0,0,11.3,53.3,1004.2,0,0,0,0,0,0,0,0
2017/10/20,12:48:33.708201,320,328,333,1.8,1.9,2.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:48:38.708201,322,330,342,1.7,1.9,2.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:48:43.708201,306,319,342,1.2,1.6,2.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:48:48.708201,303,313,332,1.2,1.5,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:48:53.708201,306,331,341,1.7,1.9,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:48:58.708201,305,318,329,1.4,1.6,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:49:03.708201,306,323,332,1.5,1.8,2.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:49:08.708201,317,327,334,1.8,1.9,2.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:49:13.708201,324,330,340,1.7,2.0,2.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:49:18.708201,315,322,331,1.8,2.0,2.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:49:23.708201,322,325,330,1.7,1.8,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:49:28.708201,319,323,331,1.6,1.7,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:49:32.747201,0,0,0,0,0,0,11.3,53.2,1004.2,0,0,0,0,0,0,0,0
2017/10/20,12:49:33.708201,317,323,333,1.0,1.4,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:49:38.708201,320,331,338,1.2,1.4,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:49:43.708201,325,333,343,1.3,1.5,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:49:48.708201,331,340,343,1.5,1.8,2.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:49:53.708201,327,335,350,1.9,2.1,2.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:49:58.708201,308,321,343,1.6,1.8,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:50:03.708201,307,319,329,1.5,1.5,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:50:08.708201,314,318,325,1.6,1.8,2.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:50:13.708201,314,323,344,1.4,1.7,2.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:50:18.707201,317,324,332,1.7,1.9,2.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:50:23.707201,310,324,333,1.2,1.5,2.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:50:28.707201,300,320,339,1.6,1.7,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:50:32.746201,0,0,0,0,0,0,11.3,53.6,1004.2,0,0,0,0,0,0,0,0
2017/10/20,12:50:33.707201,301,312,328,1.6,1.7,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:50:38.707201,299,324,336,1.2,1.4,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:50:43.707201,316,329,336,1.4,1.6,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:50:48.707201,308,323,334,1.2,1.4,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:50:53.707201,333,338,344,1.6,1.9,2.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:50:58.707201,322,327,332,1.5,1.8,2.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:51:03.707201,311,319,332,1.6,1.7,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:51:08.707201,304,312,321,1.4,1.9,2.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:51:13.707201,305,311,321,1.8,2.0,2.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:51:18.708201,302,313,321,1.3,1.7,2.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:51:23.707201,310,344,353,1.2,1.5,2.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:51:28.707201,313,329,341,0.7,1.0,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:51:32.746201,0,0,0,0,0,0,11.3,54.0,1004.2,0,0,0,0,0,0,0,0
2017/10/20,12:51:33.707201,324,337,342,1.7,2.0,2.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:51:38.708201,317,327,344,1.9,2.1,2.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:51:43.707201,310,324,334,1.5,1.8,2.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:51:48.707201,311,323,336,1.6,1.9,2.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:51:53.707201,304,319,329,1.4,1.5,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:51:58.707201,295,317,332,1.4,1.5,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:52:03.707201,310,322,333,1.5,1.7,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:52:08.707201,312,326,342,1.3,1.5,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:52:13.707201,312,324,336,1.5,1.7,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:52:18.707201,306,314,331,1.8,2.3,2.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:52:23.707201,308,314,318,2.0,2.2,2.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:52:28.707201,310,320,334,1.1,1.9,2.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:52:32.746201,0,0,0,0,0,0,11.3,53.6,1004.2,0,0,0,0,0,0,0,0
2017/10/20,12:52:33.707201,310,323,335,1.1,1.7,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:52:38.707201,320,322,324,1.7,1.9,2.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:52:43.707201,318,325,335,1.4,1.6,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:52:48.707201,324,334,345,1.4,1.6,2.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:52:53.707201,301,317,340,1.3,1.6,2.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:52:58.707201,302,317,328,1.3,1.8,2.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:53:03.707201,314,329,338,1.5,1.7,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:53:08.707201,306,315,326,1.2,1.4,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:53:13.707201,298,318,336,1.2,1.5,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:53:18.707201,319,331,337,1.1,1.3,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:53:23.707201,331,337,343,1.3,1.7,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:53:28.707201,333,343,349,1.5,1.7,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:53:32.746201,0,0,0,0,0,0,11.3,54.4,1004.2,0,0,0,0,0,0,0,0
2017/10/20,12:53:33.707201,322,329,339,1.4,1.6,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:53:38.707201,326,332,339,1.3,1.5,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:53:43.707201,311,320,329,0.8,1.1,1.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:53:48.707201,320,326,336,1.0,1.6,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:53:53.707201,316,331,344,1.3,1.4,1.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:53:58.707201,324,333,340,1.3,1.4,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:54:03.706201,315,321,333,1.1,1.8,2.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:54:08.707201,319,329,338,1.1,1.4,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:54:13.707201,297,317,332,1.4,1.6,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:54:18.706201,308,320,327,1.4,1.7,2.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:54:23.706201,312,321,332,1.5,1.9,2.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:54:28.706201,317,328,339,1.3,1.5,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,12:54:32.745201,0,0,0,0,0,0,11.3,53.7,1004.2,0,0,0,0,0,0,0,0
2017/10/20,12:54:33.706201,314,326,342,0.9,1.3,1.6,0,0,0,0,0,0,0,0,0,0,0
